,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
246,20246,Spitalul Clinic Județean - Clinica de Pediatrie,Strada Pompeiu Onofreiu 2 - 4,Sibiu,Sibiu,550009,,,,,,,45.7952233,24.1549511
247,20247,Spitalul Clinic Județean de Urgentă,,Sibiu,Sibiu,550009,,,,,,,45.7942078,24.1547703
248,20248,"Spitalul Clinic Județean de Urgențe ""Sf. Spiridon""",Bulevardul Independenței 1,Iași,,700098,,0232-240822,,,Yes,,47.1679519,27.5811326
249,20249,Spitalul Clinic Județean de Urgență,Strada Clinicilor nan,Cluj-Napoca,Cluj,400006,,,,,Yes,,46.7658775,23.5830532
250,20250,Spitalul Clinic Județean de Urgență,,Deva,Hunedoara,330088,,,,,Yes,,45.8772699,22.9044186
251,20251,Spitalul Clinic Județean de Urgență,Strada Tabaci 1,Craiova,Dolj,200642,,,,,Yes,,44.3066944,23.792401
252,20252,Spitalul Clinic Județean de Urgență Cluj,,Cluj-Napoca,Cluj,400006,,,,,Yes,,46.7656239,23.5818652
253,20253,Spitalul Clinic Județean de Urgență Pius Brînzeu,Bulevardul Dr. Iosif Bulbucă (Liviu Rebreanu) 156,Timișoara,,300002,,,,,Yes,,45.7366392,21.2435394
254,20254,Spitalul Clinic Județean de Urgență „Sf. Apostol Andrei” Constanța,Bulevardul Tomis 145,Constanța,,900612,,,,,,,44.1867919,28.6407109
255,20255,Spitalul Clinic Municipal,Strada Mihai Viteazul 7-8,Arad,Arad,310182,,,,,,,46.1798407,21.3159401
256,20256,Spitalul Clinic Municipal Dr. Gavril Curteanu,,Oradea,Bihor,410065,,,,,No,,47.0752818,21.9171303
257,20257,Spitalul Clinic Municipal Filantropia,,Craiova,Dolj,200136,,,,,,,44.3226986,23.7932327
258,20258,Spitalul Clinic Nicolae Malaxa,Șoseaua Vergului 12,București,,030171,,,,,,,44.4384233,26.1783545
259,20259,Spitalul Clinic Nr.2 Filantropia,Strada Filantropiei 1,Craiova,Dolj,200581,,,,,,,44.3215714,23.7924603
260,20260,Spitalul Clinic Profesor Doctor Theodor Burghele,,București,,051521,,,,,,,44.425606,26.0722353
261,20261,"Spitalul Clinic de Adulți Secția Clinică Obstetrica-Ginecologie II ""Dominic Stanca""",Bulevardul 21 Decembrie 1989 53-55,Cluj-Napoca,Cluj,400119,,,,,,,46.7744183,23.5999358
262,20262,"Spitalul Clinic de Adulți Secția Clinică Obstetrica-Ginecologie II ""Dominic Stanca""",Strada Paris 2,Cluj-Napoca,Cluj,400119,,,,,,,46.7743398,23.5999931
263,20263,Spitalul Clinic de Boli Infecțioase,Bulevardul Ferdinand 100,Constanța,,900711,,,,,,,44.1706162,28.6371628
264,20264,Spitalul Clinic de Boli Infecțioase,Strada Iuliu Moldovan 23,Cluj-Napoca,Cluj,400348,,,,,,,46.7606932,23.5830973
265,20265,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș,Strada Gheorghe Adam 13,Timișoara,,300002,,,,,Yes,,45.7689955,21.2603163
266,20266,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș,Calea București 126,Craiova,Dolj,200515,,,,,,,44.3149227,23.8246033
267,20267,Spitalul Clinic de Boli Infecțioase “Sfânta Parascheva”,,Iași,,700115,,,,,,,47.1710315,27.5833191
268,20268,"Spitalul Clinic de Chirurgie Oro-Maxilo-Facială ""Prof. Dr. Dan Theodorescu""",Calea Plevnei 17-21,București,,010221,,,,,,,44.4358189,26.0852229
269,20269,Spitalul Clinic de Nefrologie Dr. Carol Davila,,București,,010731,,,,,,,44.4443743,26.0894303
270,20270,Spitalul Clinic de Neurologie și Psihiatrie,,Oradea,Bihor,410065,,,,,,,47.0635438,21.9448908
271,20271,Spitalul Clinic de Neuropsihiatrie,Calea București 99,Craiova,Dolj,200472,,0251431189,,,,,44.3174294,23.8154514
272,20272,Spitalul Clinic de Obstetrică-Ginecologie Dr. Dumitru Popescu,Bulevardul 16 Decembrie 1989 22-24,Timișoara,,300002,,,,,,,45.744701,21.2146799
273,20273,Spitalul Clinic de Ortopedie,Strada General Traian Moșoiu nan,Cluj-Napoca,Cluj,400121,,,,,,,46.7712196,23.6046608
274,20274,"Spitalul Clinic de Ortopedie ""Foișor"" - Ambulator",Bulevardul Ferdinand I 35,București,,023571,,,,,,,44.440796,26.1215769
275,20275,Spitalul Clinic de Pneumoftiziologie Brașov - Pavilionul I,Aleea Dealul Spirii 12,Brașov,,500030,,0268477011,,,,,45.6429493,25.5736522
276,20276,Spitalul Clinic de Pneumoftiziologie Constanța,Strada Sentinelei 40,Constanța,,900002,,,,,,,44.2317851,28.6085487
277,20277,Spitalul Clinic de Pneumologie,,Iași,,700313,,,,,,,47.1554474,27.6094451
278,20278,Spitalul Clinic de Psihiatrie Socola,nan 36,Iași,,700280,,,,,,,47.1307568,27.6137204
279,20279,Spitalul Clinic de Psihiatrie “Prof. Dr. Alexandru Obregia”,,București,,,,,,,Yes,,44.3863938,26.1281487
280,20280,Spitalul Clinic de Urgenta pentru copii Cluj-Napoca Neonatologie-prematuri,Strada Donath 172,Cluj-Napoca,Cluj,400331,,,,,,,46.7674114,23.5464858
281,20281,Spitalul Clinic de Urgențe Oftalmologice,Piața Lahovari 1,București,,010465,,,,,Yes,,44.4459748,26.1000622
282,20282,Spitalul Clinic de Urgențe Tătărași,Strada Ion Creangă 94,Iași,,700321,,,,,,,47.1608815,27.6164654
283,20283,"Spitalul Clinic de Urgență ""Bagdasar-Arsenie""",,București,,,,,,,Yes,,44.3851108,26.1293482
284,20284,"Spitalul Clinic de Urgență ""Bagdasar-Arsenie""",,București,,,,,,,Yes,,44.385489,26.1276861
285,20285,"Spitalul Clinic de Urgență ""Prof. Dr. Nicolae Oblu""",Strada Ateneului 2,Iași,,700309,,+40 232 264271;+40 232 473020,,,Yes,,47.1613322,27.6076341
286,20286,Spitalul Clinic de Urgență Arad,,Arad,Arad,310182,,,,,,,46.1843755,21.3095887
287,20287,Spitalul Clinic de Urgență Avram Iancu,,Oradea,Bihor,410065,,,,,,,47.0624146,21.9366007
288,20288,"Spitalul Clinic de Urgență Chirurgie Plastică, Reparatorie și Arsuri",,București,,012196,,,,,,,44.4642626,26.0564588
289,20289,"Spitalul Clinic de Urgență Militar ""Dr. Ștefan Odobleja""",Strada Caracal 150,Craiova,Dolj,200317,,0251581081,,,,,44.302218,23.8194946
290,20290,Spitalul Clinic de Urgență Prof. Dr. Agrippa Ionescu,Strada Ion Constantin Brătianu 149,Balotești,Ilfov,077016,,,,,Yes,,44.6460536,26.1192578
291,20291,Spitalul Clinic de Urgență Sfântul Ioan,Șoseaua Vitan-Bârzești 13,București,,030171,,+40213345075,,,Yes,,44.3916272,26.1427626
292,20292,Spitalul Clinic de Urgență pentru Copii Louis Țurcanu,,Timișoara,,300002,,,,,Yes,,45.7541313,21.2213879
293,20293,Spitalul Clinic de Urgență pentru Copii „Grigore Alexandrescu”,Bulevardul Iancu de Hunedoara nan,București,,,,,,,Yes,,44.4522542,26.0904944
294,20294,Spitalul Clinic nr.1 C.F. Witing,Calea Plevnei 162-164,București,,060941,,,,,Yes,,44.4423803,26.0716359
295,20295,Spitalul Ecomed - Vintilă Vodă,,Vintilă Vodă,Buzău,127695,,,,,,,45.4586215,26.7425296
296,20296,Spitalul Elena Beldiman,,Bârlad,Vaslui,731085,,,,,,,46.2352539,27.6715602
297,20297,Spitalul Filantropia,,București,,011141,,,,,,,44.4526353,26.082404
298,20298,Spitalul Fundeni,,București,,023571,,,,,,,44.4655861,26.1578509
299,20299,Spitalul Grecescu,,Drobeta-Turnu Severin,,220097,,,,,,,44.6241305,22.6442098
300,20300,Spitalul Huedin,Strada Spitalului 42,Huedin,Cluj,405400,,,,,,,46.8627407,23.0152743
301,20301,Spitalul Județean,,Suceava,Suceava,720224,,,,,Yes,,47.6393056,26.2406942
302,20302,Spitalul Județean Dâmbovița,,Târgoviște,,130007,,,,,,,44.9242085,25.4501612
303,20303,Spitalul Județean Ialomița,,Slobozia,,920014,,,,,Yes,,44.5682022,27.3596604
304,20304,Spitalul Județean Ilfov,,București,,023571,,,,,,,44.4349966,26.1560953
305,20305,Spitalul Județean Sălaj,,Zalău,Sălaj,450090,,,,,,,47.1929082,23.0503571
306,20306,Spitalul Județean de Urgență,,Drobeta-Turnu Severin,,220067,,0252/313751,,,,,44.6437003,22.6512094
307,20307,Spitalul Județean de Urgență - Vâlcea,,Râmnicu Vâlcea,Vâlcea,240749,,,,,,,45.1180125,24.3603645
308,20308,Spitalul Județean de Urgență Dr. Constantin Opriș,,Baia Mare,,430242,,,,,,,47.6558136,23.5523972
309,20309,Spitalul Județean de Urgență Pitești,Aleea Spitalului 36,Pitești,,110284,,0248287150,,,Yes,,44.8715527,24.8466626
310,20310,"Spitalul Județean de Urgență Pitești, Pavilion Secția Oncologie",Bulevardul I. C. Brătianu 62,Pitești,,110117,,,,,Yes,,44.8618744,24.8700457
311,20311,"Spitalul Județean de Urgență Pitești, Secția Boli Infecțioase",Bulevardul I. C. Brătianu 56,Pitești,,110121,,,,,Yes,,44.8611094,24.8695372
312,20312,"Spitalul Județean de Urgență Pitești, Secțiile Oftalmologie, Psihiatrie și Pneumologie",Strada Negru Vodă 53,Pitești,,110065,,,,,Yes,,44.866299,24.8590499
313,20313,Spitalul Județean de Urgență Reșița,,Reșița,,,,,,,,,45.3253823,21.8803262
314,20314,Spitalul Județean de Urgență Slatina,,Slatina,Olt,230027,,,,,,,44.432149,24.3681746
315,20315,Spitalul Județean de urgență Sf. Spiridon,,Brăila,Brăila,810249,,,,,Yes,,45.2578616,27.9529593
316,20316,Spitalul Maria Sklodowska Curie (de copii) - Budimex,Bulevardul Constantin Brâncoveanu nan,București,,041406,,,,,Yes,,44.3896324,26.1089945
317,20317,Spitalul Mavromati,Strada Arhimandrit Marchian 11,Botoșani,,710357,,,,,Yes,,47.7422144,26.6615309
318,20318,Spitalul Militar,,Cluj-Napoca,Cluj,400132,,,,,,,46.7694348,23.6017672
319,20319,Spitalul Militar,,Iași,,700483,,,,,,,47.1734909,27.5744181
320,20320,Spitalul Militar,Strada Cezar Bolliac 3-5,Focșani,Vrancea,620077,,,,,,,45.6968576,27.1900319
321,20321,Spitalul Militar de Urgențe “Dr. Alexandru Augustin” Sibiu,Bulevardul Victoriei 46,Sibiu,Sibiu,550009,,,,,,,45.7842809,24.1390507
322,20322,"Spitalul Militar de Urgență ""Dr. Aristide Serfioti""",Strada Traian 199,Galați,,800150,,,,,,,45.4509906,28.0430112
323,20323,Spitalul Militar de Urgență Constanța,Bulevardul Mamaia 96,Constanța,,900527,,,,,,,44.1898705,28.6515365
324,20324,Spitalul Militar de Urgență „Dr. Ion Jianu”,Strada Negru Vodă 47,Pitești,,110069,,,,,Yes,,44.8647656,24.8611518
325,20325,Spitalul Monza,,București,,023571,,,,,No,,44.439052,26.1485609
326,20326,Spitalul Municipal,Strada Sirenei nan,Câmpulung Moldovenesc,Suceava,725100,,,,,,,47.5324823,25.5432236
327,20327,Spitalul Municipal,,Gheorgheni,Harghita,535500,,,,,,,46.7234476,25.6015691
328,20328,Spitalul Municipal,,Târnăveni,,545600,,,,,,,46.3301232,24.293997
329,20329,Spitalul Municipal,,Ploiești,Prahova,100028,,,,,,,44.9317692,26.0197179
330,20330,Spitalul Municipal,,Mediaș,Sibiu,551025,,,,,,,46.1640984,24.3562038
331,20331,Spitalul Municipal,Strada Sirenei nan,Câmpulung Moldovenesc,Suceava,725100,,,,,,,47.5326974,25.54381
332,20332,Spitalul Municipal,,Târgoviște,,130007,,,,,,,44.9196511,25.4577661
333,20333,Spitalul Municipal,,Lugoj,,305500,,,,,,,45.6931465,21.8890667
334,20334,Spitalul Municipal,,Beiuș,Bihor,415200,,,,,,,46.6694179,22.3492329
335,20335,Spitalul Municipal,Strada George Emil Palade 5,Mangalia,,905500,,,,,Yes,,43.8199347,28.5880518
336,20336,Spitalul Municipal,Strada Nicolae Bălcescu 2,Râmnicu Sărat,Buzău,125300,,,,,,,45.37926,27.0507508
337,20337,Spitalul Municipal Aiud,,Aiud,Alba,515200,,,,,,,46.3076924,23.7229517
338,20338,Spitalul Municipal Anghel Saligny Fetesti,,Fetești,,925100,,,,,,,44.4085079,27.8272396
339,20339,Spitalul Municipal Calafat,Strada Traian 5,Calafat,Dolj,205200,,0251230606,,,Yes,,43.9945049,22.9451648
340,20340,Spitalul Municipal Clinicile Noi,Strada Gheorghe Dima 5,Timișoara,,300002,,,,,Yes,,45.7600362,21.2267758
341,20341,Spitalul Municipal Curtea de Argeș,Strada Cuza Vodă 6-8,Curtea de Argeș,,115300,,,,,Yes,,45.1497909,24.678048
342,20342,Spitalul Municipal Câmpina,Bulevardul Carol I 117,Câmpina,Prahova,105600,,,,,Yes,,45.1279657,25.7324997
343,20343,Spitalul Municipal Dr. Alexandru Simionescu Hunedoara,Strada Victoriei 19,Hunedoara,Hunedoara,331079,,,,,Yes,,45.7505611,22.9051789
344,20344,Spitalul Municipal Dr. Aurel Tulbure,,Făgăraș,,505200,,,,,Yes,,45.8404604,24.9586302
345,20345,Spitalul Municipal Fetesti,,Fetești,,925100,,,,,Yes,,44.4087321,27.8275408
346,20346,Spitalul Municipal Filantropia,Strada Sărarilor 28,Craiova,Dolj,200516,,,,,,,44.3139433,23.8256429
347,20347,Spitalul Municipal Gherla,,Gherla,Cluj,405300,,,,,Yes,,47.0243802,23.90393
348,20348,Spitalul Municipal Moinești,,Moinești,Bacău,605400,,,,,Yes,,46.4768969,26.488253
349,20349,Spitalul Municipal Moreni,,Moreni,,135300,,,,,Yes,,44.9780458,25.6466378
350,20350,Spitalul Municipal Motru,,Motru,Gorj,215200,,,,,,,44.8034758,22.97379
351,20351,Spitalul Municipal Odorheiu Secuiesc,,Odorheiu Secuiesc,Harghita,535600,,,,,Yes,,46.3067846,25.2997939
352,20352,Spitalul Municipal Onești Sfântul Ierarh Doctor Luca,Strada Perchiului 1,Onești,Bacău,,,+40234323111,,,,,46.2556671,26.7645768
353,20353,Spitalul Municipal Profesor Doctor Irinel Popescu,Strada Victoriei 29,Băilești,Dolj,205100,,,,,,,44.0295699,23.3481571
354,20354,Spitalul Municipal Salonta,,Salonta,Bihor,415500,,,,,,,46.8040383,21.6687814
355,20355,Spitalul Municipal Satu Mare,,Satu Mare,Satu Mare,440014,,,,,,,47.7985985,22.8719044
356,20356,Spitalul Municipal Sebeș,,Sebeș,Alba,515800,,,,,Yes,,45.9510827,23.5684148
357,20357,Spitalul Municipal Sighetul Marmației,,Sighetu Marmației,,435500,,,,,Yes,,47.9270876,23.8776611
358,20358,Spitalul Municipal Turda,,Turda,Cluj,401174,,,,,,,46.579649,23.7763439
359,20359,Spitalul Municipal Târgoviște,,Târgoviște,,130007,,,,,,,44.9199663,25.4575916
360,20360,Spitalul Municipal Urziceni,Strada Teilor 3,Urziceni,,925300,,,,,,,44.7115072,26.6485576
361,20361,Spitalul Municipal de Urgență,,Caransebeș,,325400,,,,,,,45.4121002,22.227349
362,20362,Spitalul Municipla Codlea,,Codlea,,505100,,,,,,,45.7024076,25.4469717
363,20363,Spitalul Mârzescu,,Brașov,,500030,,,,,,,45.6521855,25.5965809
364,20364,Spitalul Ocna Mureș,,Ocna Mureș,Alba,515700,,,,,,,46.3794467,23.8604145
365,20365,Spitalul Orasenesc Covasna,,Covasna,Covasna,525200,,,,,,,45.8439523,26.1623109
366,20366,Spitalul Orășenesc,nan 35,Târgu Neamț,,615200,,,,,,,47.2071905,26.3578738
367,20367,Spitalul Orășenesc,,Drăgășani,Vâlcea,245700,,,,,No,,44.6594166,24.2611988
368,20368,Spitalul Orășenesc,,Făget,,305300,,,,,,,45.8451529,22.1689169
369,20369,Spitalul Orășenesc,Strada Sfânta Varvara 1,Moldova Nouă,,325550,,,,,,,44.7267676,21.6226628
370,20370,Spitalul Orășenesc,Bulevardul Carpați nan,Corabia,Olt,235300,,,,,,,43.7735992,24.5091982
371,20371,Spitalul Orășenesc Balș,,Balș,Olt,235100,,,,,,,44.3476232,24.1144018
372,20372,Spitalul Orășenesc Cugir,,Cugir,Alba,515600,,,,,,,45.8368809,23.3625885
373,20373,Spitalul Orășenesc Gura Humorului,,Gura Humorului,Suceava,725300,,,,,Yes,,47.5550911,25.889265
374,20374,Spitalul Orășenesc Hațeg,,Hațeg,Hunedoara,335500,,,,,,,45.6107031,22.9505373
375,20375,Spitalul Orășenesc Hârlău,Strada Bogdan Vodă 15,Hârlău,,705100,,,,,,,47.4313636,26.8966852
376,20376,Spitalul Orășenesc Măcin,Strada Mircea Vodă 34,Măcin,Tulcea,825300,,,,,,,45.2455121,28.1348757
377,20377,Spitalul Orășenesc Nehoiu,,Nehoiu,Buzău,125100,,,,,,,45.4196155,26.3003905
378,20378,Spitalul Orășenesc Segarcea,Strada Unirii 50,Segarcea,Dolj,205400,,,,,,,44.0992131,23.7438444
379,20379,Spitalul Orășenesc Slănic,Aleea Spitalului nan,Slănic,Prahova,237303,,,,,,,45.2408451,25.9395287
380,20380,Spitalul Orășenesc Vălenii de Munte,,Vălenii de Munte,Prahova,106400,,,,,,,45.1774868,26.0351795
381,20381,Spitalul Orășenesc Ștei,,Ștei,Bihor,415600,,,,,,,46.5355893,22.4593181
382,20382,"Spitalul Panait Sârbu, Maternitate",,București,,060941,,,,,,,44.449826,26.0599761
383,20383,Spitalul Pelican,,Oradea,Bihor,410065,,,,,,,47.0762803,21.9161302
384,20384,Spitalul Polizu,Strada Gheorghe Polizu nan,București,,011062,,,,,,,44.4473175,26.0807139
385,20385,Spitalul Prof. Dr. Constantin Angelescu,Aleea Căuzași 49,București,,030171,,,,,,,44.4278136,26.1127791
386,20386,Spitalul Reghin,,Reghin,,545300,,,,,,,46.7820885,24.6948866
387,20387,Spitalul Sfântul Constantin,,Brașov,,500030,,,,,,,45.6512104,25.6062565
388,20388,Spitalul Sfântul Sava Buzău,Strada Crizantemelor 5,Buzău,Buzău,120194,,0238 712 607,,,,,45.1492302,26.8227071
389,20389,Spitalul TBC,,Sighișoara,,545400,,,,,,,46.2231891,24.794438
390,20390,Spitalul TBC,,Bârlad,Vaslui,731147,,,,,,,46.2258245,27.6630412
391,20391,Spitalul TBC Sf Andrei,,Valea Iașului,,117795,,,,,,,45.186688,24.6907266
392,20392,Spitalul TBC Titu Maiorescu,,Ghimpați,Giurgiu,087095,,,,,,,44.189827,25.7840465
393,20393,Spitalul Tractorul,Strada Olteț 2,Brașov,,500030,,,,,,,45.665722,25.6076391
394,20394,Spitalul Universitar de Urgență Militar Central „Dr. Carol Davila”,Calea Plevnei 134,București,,060941,,,,,Yes,,44.4420564,26.0718695
395,20395,Spitalul Vechi,,Suceava,Suceava,720224,,,,,,,47.6374988,26.2420041
396,20396,Spitalul Vechi,,Suceava,Suceava,720224,,,,,,,47.6379436,26.2414689
397,20397,Spitalul Vechi,,Suceava,Suceava,720224,,,,,,,47.6380605,26.2416549
398,20398,Spitalul Vișeu,,Vișeul de Sus,,435700,,,,,,,47.7100659,24.4256596
399,20399,"Spitalul clinic de copii ""dr. Victor Gomoiu""",,București,,023571,,,,,,,44.4331945,26.1420128
400,20400,Spitalul clinic de ginecologie Dr. Ioan Aurel Sbârcea - Brașov,Strada George Barițiu 36,Brașov,,500030,,,,,,,45.6405517,25.5848622
401,20401,Spitalul clinic de urgență pentru copii „Sfânta Maria”,Strada Vasile Lupu 62,Iași,,700309,,+40 232 264266,,,Yes,,47.1598106,27.606047
402,20402,Spitalul de Boli Cronice și Geriatrie Sfântul Luca,,București,,,,,,,,,44.3838258,26.1295504
403,20403,Spitalul de Boli Infecțioase,,Bârlad,Vaslui,,,,,,,,46.2357028,27.6705988
404,20404,Spitalul de Boli Infecțioase,,Galați,,800156,,,,,,,45.465173,28.0340118
405,20405,Spitalul de Boli Infecțioase,,Galați,,800198,,,,,,,45.4660297,28.0351359
406,20406,Spitalul de Boli Infecțioase,,Brașov,,500030,,,,,,,45.656734,25.5975999
407,20407,Spitalul de Boli Infecțioase,,Lugoj,,305500,,,,,,,45.6904245,21.8873927
408,20408,Spitalul de Boli Psihice Cronice Borșa,,Borșa,Cluj,407110,,,,,,,46.9328793,23.6558411
409,20409,Spitalul de Boli infecțioase (copii),,Sibiu,Sibiu,550009,,,,,,,45.7907001,24.1396102
410,20410,Spitalul de Bătrâni,,Teaca,,427345,,,,,,,46.911615,24.5048595
411,20411,Spitalul de Chimilogie,,Muereasca,Vâlcea,247411,,,,,No,,45.2001425,24.2956288
412,20412,Spitalul de Copii Sfântul Nicolae,,Bârlad,Vaslui,731126,,,,,,,46.2406856,27.6705296
413,20413,Spitalul de Neurologie și Psihiatrie Carol Davila,FIXME 1-3,Alba Iulia,Alba,510009,,,,,,,46.0694495,23.5693592
414,20414,Spitalul de Neuropsihiatrie,,Ștei,Bihor,415600,,,,,,,46.5480368,22.4652181
415,20415,Spitalul de Neuropsihiatrie Săpoca,,Săpoca,Buzău,127540,,,,,,,45.2379591,26.7455858
416,20416,Spitalul de Obstetrică și Ginecologie,Bulevardul Independenței 296,Brăila,Brăila,810108,,,,,,,45.280282,27.9727262
417,20417,Spitalul de Obstetrică și Ginecologie,Bulevardul George Enescu 6,Botoșani,,710357,,0231 584 017,,,Yes,,47.7406388,26.6544283
418,20418,Spitalul de Ortopedie MedLife,Bulevardul Ferdinand I 98-100,București,,023571,,,,,,,44.4429344,26.1279705
419,20419,"Spitalul de Pediatrie ""Luther""",,Sibiu,Sibiu,550009,,,,,,,45.7930512,24.1474232
420,20420,Spitalul de Pediatrie Pitești,Bulevardul Eroilor 1,Pitești,,110416,,,,,Yes,,44.8503574,24.865557
421,20421,Spitalul de Pneumoftiziologie,Strada Trandafirilor 24,Botoșani,,710357,,0231-584083,,,Yes,,47.7351407,26.6639864
422,20422,Spitalul de Pneumoftiziologie,,Baia Mare,,430242,,,,,,,47.6622537,23.5524573
423,20423,Spitalul de Pneumoftiziologie,,Brașov,,500030,,,,,,,45.652347,25.5985618
424,20424,"Spitalul de Pneumoftiziologie Galați, TBC",Strada Științei 117,Galați,,800170,,,,,,,45.4564206,28.0436175
425,20425,Spitalul de Pneumoftiziologie Marius Nasta,,București,,051521,,,,,,,44.4066722,26.0932848
426,20426,Spitalul de Pneumoftiziologie Sfântul Ștefan,Strada Dinu Vintilă 1,București,,023571,,,,,,,44.4538434,26.1052969
427,20427,Spitalul de Psihiatrie,Strada I.C. Brătianu 116,Botoșani,,710357,,,,,Yes,,47.7329011,26.6903534
428,20428,Spitalul de Psihiatrie,,Satu Mare,Satu Mare,440014,,,,,,,47.7991135,22.8717807
429,20429,Spitalul de Psihiatrie,Strada Trandafirilor nan,Câmpulung Moldovenesc,Suceava,725100,,,,,,,47.5275872,25.5601949
430,20430,"Spitalul de Psihiatrie ""Dr. Gheorghe Preda""",,Sibiu,Sibiu,550009,,,,,,,45.8086656,24.1548904
431,20431,Spitalul de Psihiatrie Cronici Schitu Greci,Strada Satul Nou 2,Schitu,Olt,237400,,,,,,,44.3195055,24.5454771
432,20432,Spitalul de Psihiatrie Palazu Mare,Strada Santinelei 27-29,Constanța,,900002,,,,,,,44.2338519,28.5987839
433,20433,Spitalul de Psihiatrie Poiana Mare,Strada Gării 40,Poiana Mare,Dolj,207470,,0251/23.52.99,,,Yes,,43.9324865,23.0670924
434,20434,Spitalul de Psihiatrie Sapoca,,Măgura,Buzău,127320,,,,,,,45.2622106,26.5543271
435,20435,Spitalul de Psihiatrie Sânpetru,DJ103 nan,Sânpetru,,507190,,,,,,,45.7291003,25.6280328
436,20436,Spitalul de Recuperare Sfântul Gheorghe,Calea Națională 2,Botoșani,,710357,,,,,,,47.7538363,26.6364006
437,20437,Spitalul de Urgenta Prof. Dr. Agrippa Ionescu,,București,,011358,,,,,,,44.4588319,26.0795122
438,20438,Spitalul de Urgență,Strada 1 Decembrie 1918 137 A,Petroșani,Hunedoara,332019,,,,,Yes,,45.4072619,23.3761181
439,20439,Spitalul de Urgență,Strada 1 Decembrie 1918 137 A,Petroșani,Hunedoara,332019,,,,,,,45.4072619,23.3761181
440,20440,"Spitalul de Urgență ""Prof. Dr. Dimitrie Gerota""",,București,,023571,,,,,,,44.4411881,26.123447
441,20441,Spitalul de Urgență Elena Beldiman,,Bârlad,Vaslui,731128,,,,,,,46.2374112,27.6723089
442,20442,Spitalul de Urgență Floreasca,,București,,,,,,,,,44.4537529,26.1021733
443,20443,Spitalul de copii,,Gherla,Cluj,405300,,,,,,,47.0283363,23.9067
444,20444,Spitalul de pneumoftiziologie Călărași,,Călărași,,910014,,,,,,,44.1940451,27.3517285
445,20445,"Spitalul de psihiatrie ""Elisabeta Doamna""",Strada Traian 290,Galați,,800194,,,,,,,45.4606879,28.038236
446,20446,"Spitalul de psihiatrie ""Sf. Pantelimon""",,Brăila,Brăila,810238,,,,,,,45.2608394,27.9650158
447,20447,Spitalul de urgente Mavromati,Strada Tudor Vladimirescu 2,Darabani,,715100,,,,,Yes,,48.1840634,26.5911799
448,20448,Spitalul din Cochirleanca,,Cochirleanca,Buzău,127190,,,,,Yes,,45.210952,27.0353715
449,20449,Spitalul orășenesc Sinaia,,Sinaia,Prahova,106100,,,,,,,45.3336756,25.5545989
450,20450,"Spitalul pentru ocrotirea mamei și copilului ""Prof. Dr. Alfred Rusescu""",,București,,023571,,,,,,,44.4629338,26.1222944
451,20451,Spitalul Întorsura Buzăului,,Întorsura Buzăului,Covasna,525300,,,,,No,,45.6740624,26.0392969
452,20452,"Spitalul “Dr.Caius Tiberiu Sparchez""",Strada Policlinicii 12,Zărnești,,505800,,,,,Yes,,45.5703501,25.3362916
453,20453,Spitalului Județean de Urgență Bacău,,Bacău,Bacău,600114,,,,,,,46.5556937,26.9095989
454,20454,Stație Salvare,,Constanța,,900270,,,,,,,44.1725392,28.6212121
455,20455,Stomatologie,,Petroșani,Hunedoara,332019,,,,,,,45.4081015,23.3772517
456,20456,Unitatea Primire Urgențe UPU,Strada Clinicilor nan,Cluj-Napoca,Cluj,400006,,,,,Yes,,46.7657361,23.5831362
457,20457,Zerlendi,,București,,040591,,,,,,,44.4101975,26.1013732
458,20458,farmacie veterinara,Strada Ceferiștilor 29,Pașcani,,705200,,,,,No,,47.2560976,26.7208341
459,20459,Cabinet Individual de Psihologie Orlandea Laura,Strada Mirăslău 5,Sibiu,Sibiu,550009,,0740 054 004,,,,,45.7855264,24.1576515
460,20460,Cabinet Medical,,Vernești,Buzău,127682,,,,,,,45.214801,26.6982074
461,20461,Cabinet Medical Dr. Avgherino Silvia,Strada Principală 46,Traian,Brăila,817178,,,,,,,45.1370176,27.6461962
462,20462,Cabinet Medical Dr. Stancu Dorina,Strada Martir Constantin Radu 18B,Timișoara,,300002,,,,,,,45.7264556,21.2677032
463,20463,Cabinet Medical Dr. Stoian,Calea Buziașului 84,Timișoara,,300002,,,,,,,45.7284488,21.2708417
464,20464,Cabinet Medical Neurologie Doctor Pereanu Marcel,Strada Patrioților 7,Sibiu,Sibiu,550009,,+40 269 215050,,,,,45.8008397,24.1390502
465,20465,Cabinet Medical Sânpaul (1966),,Sânpaul,Cluj,407530,,,,,,,46.8752476,23.4166058
466,20466,Cabinet individual dr. Oae Dora Ioana,,Arefu,,117040,,,,,,,45.3305226,24.6090215
467,20467,Cabinet medical,nan 60,Pir,Satu Mare,447245,,,,,,,47.4625885,22.3702231
468,20468,Cabinet medical - dermato-venerologie,,Făgăraș,,505200,,+40268333825,,,,,45.8479038,24.9689772
469,20469,Cabinet medical medicină generală dr. David Maria,Strada Aluniș 38,Timișoara,,300002,,,,,,,45.7233641,21.2277498
470,20470,Cabinete Medicale,,Murfatlar,,905100,,,,,,,44.1754483,28.4153475
