,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
263,20263,Хоспис Филаретова ЕООД,,Варна,Варна,,,,,,,,43.1687478,27.9213612
264,20264,Царица Йоанна,ул. Булаир nan,Сливен,Сливен,8800,,,,,No,,42.683735,26.3067703
265,20265,Център за кожно-венерически заболявания - Бургас,Оборище 89,Бургас,Бургас,8000,,,,,,,42.5003425,27.4746454
266,20266,"Частна МБАЛ ""НИА МЕД""",,Стара Загора,Стара Загора,6003,,,,,,,42.4250319,25.6174232
267,20267,"Частна болница ""Ритъм""",,Стара Загора,Стара Загора,6000,,,,,,,42.4237954,25.6279229
268,20268,Частна хирургична болница Света Богородица,,София,,1527,,,,,,,42.6989049,23.3437349
269,20269,Шеста обединена районна болница,,София,,1632,,,,,,,42.6829208,23.2538745
270,20270,здравна служба,Васил Левски 1,Бяла Слатина,Враца,3243,,,,,,,43.3425253,23.8470798
271,20271,лекарски кабинет,,Елин Пелин,София,2115,,,,,,,42.6323043,23.6851123
272,20272,￼Комплексен онкологичен център - Шумен,Васил Априлов 611,Шумен,Шумен,9701,,,,,,,43.2768324,26.9181582
273,20273,Medical Center,,Созопол,Бургас,8130,,,,,,,42.3710904,27.7078961
274,20274,Д-р Кадева,Стефан Караджа 1.0,Банско,Благоевград,2770,,,,,,,41.8407849,23.4818133
275,20275,Д-р Русков,Цар Симеон 8.0,Банско,Благоевград,2770,,,,,,,41.8424738,23.4831915
276,20276,"ДКЦ ""Сано""",,Стара Загора,Стара Загора,6000,,,,,,,42.4311039,25.6330486
277,20277,Здравна Служба,ул Борис Ганев nan,Никопол,Плевен,5954,,,,,,,43.6026639,24.9966499
278,20278,Здравна служба,,Перник,Перник,2300,,,,,,,42.5966307,23.1112708
279,20279,Здравна служба,,Иваново,Русе,7078,,,,,,,43.7129223,26.0402902
280,20280,Здравна служба,,Стралджа,Ямбол,8661,,,,,,,42.3867859,26.8181364
281,20281,Здравна служба,,Добричка,Добрич,9424,,,,,,,43.733445,27.6460609
282,20282,Здравна служба,,Николаево,Стара Загора,6173,,,,,,,42.5882801,25.8147453
283,20283,Здравна служба,,Раднево,Стара Загора,6268,,,,,,,42.3557489,25.8373469
284,20284,Здравна служба,,Павел баня,Стара Загора,6149,,,,,,,42.6553347,25.1978523
285,20285,Здравна служба,,Павел баня,Стара Загора,6161,,,,,,,42.6344162,25.2324496
286,20286,Здравна служба,,Казанлък,Стара Загора,6150,,,,,,,42.7098543,25.3361453
287,20287,Здравна служба,,Казанлък,Стара Загора,6142,,,,,,,42.6677717,25.4097293
288,20288,Здравна служба,,Казанлък,Стара Загора,6164,,,,,,,42.541252,25.4484959
289,20289,Здравна служба,,Мъглиж,Стара Загора,6170,,,,,,,42.5729499,25.5436462
290,20290,Здравна служба,,Стара Загора,Стара Загора,6090,,,,,,,42.3101636,25.6728534
291,20291,Здравна служба,,Братя Даскалови,Стара Загора,6226,,,,,,,42.4205541,25.2386977
292,20292,Здравна служба,,Павел баня,Стара Загора,6157,,,,,,,42.5726651,25.1827112
293,20293,Здравна служба,,Братя Даскалови,Стара Загора,6232,,,,,,,42.40743,25.3451851
294,20294,Здравна служба,,Марица,Пловдив,4140,,,,,,,42.1822315,24.8642757
295,20295,Здравна служба,,Елхово,Ямбол,8730,,,,,,,42.258688,26.6274623
296,20296,Здравна служба,,Казанлък,Стара Загора,6163,,,,,,,42.5604865,25.4151622
297,20297,МБАЛ Д-р Тота Венкова,,Габрово,Габрово,5300,,,,,Yes,,42.8704334,25.3059614
298,20298,Медицински център,,Мъглиж,Стара Загора,6180,,,,,,,42.6089136,25.5446831
299,20299,Медицински център,,Павел баня,Стара Загора,6155,,,,,,,42.5967489,25.2050212
300,20300,ПСС база Офелиите,,София,,1000,,,,,,,42.5978597,23.235292
301,20301,Частна многопрофилна болница,Ул. Д-р Христо Баев 13.0,Казанлък,Стара Загора,6100,,,,,,,42.6207001,25.3921341
302,20302,д-р Галина Горанова,,Добрич,Добрич,9300,,,,,,,43.5734395,27.829206
303,20303,здравна служба,,Бяла,Русе,7120,,,,,,,43.4079053,25.8808742
